entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:34772654,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:34772654,who,label,Volt,WHO|label|Volt,discogs_v1,1.0.0
discogs:34772654,who,label,Craft Recordings,WHO|label|Craft Recordings,discogs_v1,1.0.0
discogs:181748,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:181748,who,label,Stones Throw Records,WHO|label|Stones Throw Records,discogs_v1,1.0.0
discogs:390451,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:390451,who,label,Strut,WHO|label|Strut,discogs_v1,1.0.0
discogs:12547968,who,artist,The Big Band Of Al Cobine,WHO|artist|The Big Band Of Al Cobine,discogs_v1,1.0.0
discogs:12547968,who,label,Studio PR,WHO|label|Studio PR,discogs_v1,1.0.0
discogs:13494298,who,artist,Weyes Blood,WHO|artist|Weyes Blood,discogs_v1,1.0.0
discogs:13494298,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:1288153,who,artist,Sebadoh,WHO|artist|Sebadoh,discogs_v1,1.0.0
discogs:1288153,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:390841,who,artist,The Thermals,WHO|artist|The Thermals,discogs_v1,1.0.0
discogs:390841,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:2652102,who,artist,Nirvana,WHO|artist|Nirvana,discogs_v1,1.0.0
discogs:2652102,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:1398335,who,artist,Sebadoh,WHO|artist|Sebadoh,discogs_v1,1.0.0
discogs:1398335,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:1359927,who,artist,Fleet Foxes,WHO|artist|Fleet Foxes,discogs_v1,1.0.0
discogs:1359927,who,label,Sub Pop,WHO|label|Sub Pop,discogs_v1,1.0.0
discogs:1192114,who,artist,Hella,WHO|artist|Hella,discogs_v1,1.0.0
discogs:1192114,who,label,Suicide Squeeze,WHO|label|Suicide Squeeze,discogs_v1,1.0.0
discogs:2427934,who,artist,Johnny Cash & The Tennessee Two,WHO|artist|Johnny Cash & The Tennessee Two,discogs_v1,1.0.0
discogs:2427934,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:6097283,who,artist,Johnny Cash,WHO|artist|Johnny Cash,discogs_v1,1.0.0
